"AIRPORT_RESTRICTION_ID","LATEST_VERSION","LAST_USER_ID","PRIORITY","COMMENTS","REMARKS","CATEGORY","CONTINUOUS_TIME_PERIOD","START_DATE","END_DATE","START_TIME_OF_DAY","END_TIME_OF_DAY","DISCONT_DAYS_OF_WEEK","CURFEW_AIRPORT_RST_TYPE","CONSTRAINT_TYPE","CONSTRAINT_VALUE","RESTRICTION_TYPE","AIRPORT_CODE","AIRPORT_TYPE","RESTRICTION_SCOPE","RESTRICTION_OWNER","AIRPORTS_GROUP_ID","CONSTRAINT_ID","SOURCE","REQUIRED","LAST_MODIFIED_TIME_STAMP"
"135617959","1","0","MUST","2023.2.9航班运行控制室明晓通知","因新加坡航展活动，2月20日04:30-05:59UTC机场及对应空域关闭，CA450、CA808、CA776、CA969、CA970、CA404延误不得超过4小时，CA975延误不得超过3小时。如需要推迟新加坡起降航班，请与总签派室根据当日计算机飞行计划评估方案。（MM系统告警时间较生效时间前后各增加半小时裕度）","OPSLIMIT","1","2024/2/20","2024/2/20","04:00","06:29","1234567","BOTH","","","AIRPORT_CURFEW","SIN","BOTH","GLOBAL","","","90603527","MM","0","2024/2/12 6:51:55"
"135618000","2","0","MUST","2023.2.9航班运行控制室明晓通知","因新加坡航展活动，2月21日03:30-04:22UTC机场及对应空域关闭，CA450、CA808、CA776、CA969、CA970、CA404延误不得超过4小时，CA975延误不得超过3小时。如需要推迟新加坡起降航班，请与总签派室根据当日计算机飞行计划评估方案。（MM系统告警时间较生效时间前后各增加半小时裕度）","OPSLIMIT","1","2024/2/21","2024/2/21","03:00","04:52","1234567","BOTH","","","AIRPORT_CURFEW","SIN","BOTH","GLOBAL","","","90603528","MM","0","2024/2/12 6:51:47"
"135618051","0","0","MUST","2023.2.9航班运行控制室明晓通知","因新加坡航展活动，2月24日03:30-04:15，06:30-07:13UTC机场及对应空域关闭，CA450、CA808、CA776、CA969、CA970延误不得超过4小时，CA975延误不得超过3小时，CA404不早于班表时刻起飞，CA775落地时刻临近，需注意最晚起飞时间，。如需要推迟新加坡起降航班，请与总签派室根据当日计算机飞行计划评估方案。（MM系统告警时间较生效时间前后各增加半小时裕度）","OPSLIMIT","1","2024/2/24","2024/2/24","06:00","07:43","1234567","BOTH","","","AIRPORT_CURFEW","SIN","BOTH","GLOBAL","","","90603531","MM","0","2024/2/12 6:50:17"
"135618067","0","0","MUST","2023.2.9航班运行控制室明晓通知","因新加坡航展活动，2月25日03:30-04:13，06:30-07:15UTC机场及对应空域关闭，CA450、CA808、CA776、CA969、CA970延误不得超过4小时，CA975延误不得超过3小时，CA404不早于班表时刻起飞，CA775落地时刻临近，需注意最晚起飞时间，。如需要推迟新加坡起降航班，请与总签派室根据当日计算机飞行计划评估方案。（MM系统告警时间较生效时间前后各增加半小时裕度）","OPSLIMIT","1","2024/2/25","2024/2/25","06:00","07:45","1234567","BOTH","","","AIRPORT_CURFEW","SIN","BOTH","GLOBAL","","","90603533","MM","0","2024/2/12 6:51:28"
"136209931","6","0","MUST","2025.1.1运控辅助通知","ZJSY 三亚/凤凰 2412210225 -- 2503290530
02:25-05:30 RWY08/26 关闭, 因维护","CURFEW","0","2024/12/13","2025/3/28","18:25","21:30","25","BOTH","","","AIRPORT_CURFEW","SYX","BOTH","GLOBAL","","","90603536","MM","0","2025/1/2 10:51:24"
"116704048","18","0","MUST","2022.8.26航班运行控制室王刚通知《固定航空器飞机列表》","西藏地区航班仅可由固定航空器执行","OPSLIMIT","1","2022/8/26","2022/8/31","00:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","292569845","269","MM","0","2023/9/14 16:59:50"
"117158370","1","0","MUST","2022.9.22 运控室李文璟通知：限制B5341、B5342飞国际，结束时间待定","B5341 B5342 飞机只允许执飞国内航站。","ACequipment","0","2022/9/22","2022/9/30","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","270","MM","0","2023/9/14 16:59:50"
"118644621","3","0","HIGH","西南分控W24航季运行建议","仅使用B6468、B6478、B6479三架带鲨鳍小翼的A319飞机执行。","OPSLIMIT","1","2022/12/22","2054/4/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT","LGZ","BOTH","GLOBAL","","","271","MM","1","2024/10/23 7:59:18"
"118708806","8","0","MUST","2022.12.25大连航空殷家琪通知。2023.1.13大连航空殷家琪更新通知","B-5639飞机不执行昆明相关航线，大连航空机务工程部文件要求。","OPSLIMIT","1","2022/12/25","2023/4/6","00:00","23:59","1234567","BOTH","","","AIRCRAFT","KMG","BOTH","GLOBAL","","","272","MM","0","2023/9/14 16:59:50"
"118708809","8","0","MUST","2022.12.25大连航空殷家琪通知。2023.1.13大连航空殷家琪更新通知。","B-5639飞机飞机不执行贵阳相关航线，大连航空机务工程部文件要求。","OPSLIMIT","1","2022/12/25","2023/4/6","00:00","23:59","1234567","BOTH","","","AIRCRAFT","KWE","BOTH","GLOBAL","","","273","MM","0","2023/9/14 16:59:50"
"118768931","1","0","MUST","2022.12.29 AMECO侯祥龙通知
2023.8.23侯祥龙机务通知解除","因DD原因B1591限制执行国际及地区航班","ACequipment","0","2022/12/29","2023/8/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","274","MM","0","2023/9/14 16:59:50"
"118644606","4","0","HIGH","西南分控W24航季运行建议","仅使用B6468、B6478、B6479三架带鲨鳍小翼的A319飞机执行。","OPSLIMIT","1","2022/12/22","2054/4/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT","DDR","BOTH","GLOBAL","","","275","MM","1","2024/10/23 7:59:27"
"120729520","0","0","MUST","安全室应中心领导要求建立了一项机制 每月底由情报室梳理下个月的机场关闭通告发风险评估小组,要求在预调整阶段提前控制","丽江/三义    2302110030 -- 2303120530 00:30-05:30 DLY RWY02/20 跑道关闭, 因施工","CURFEW","0","2023/2/10","2023/3/11","16:30","21:30","1234567","BOTH","","","AIRPORT_CURFEW","LJG","BOTH","GLOBAL","","","276","MM","0","2023/9/14 16:59:50"
"124434120","0","0","MUST","","通辽2305260130 -- 2306050600 0130-0600 DLY RWY02/20 关闭, 因跑道施工维护。","CURFEW","0","2023/5/25","2023/6/4","17:30","22:00","1234567","BOTH","","","AIRPORT_CURFEW","TGO","BOTH","GLOBAL","","","277","MM","0","2023/9/14 16:59:50"
"124713854","2","0","MUST","2025.1.14运行控制席位通知。
","K0204/25 贵阳/龙洞堡 (ZUGY)  2025/01/17 02:00 - 2025/01/17 06:00  (√) 
RWY01R/19L 关闭, 因维护.
K0203/25 贵阳/龙洞堡 (ZUGY)  2025/01/17 02:00 - 2025/01/17 06:00  (√) 
RWY01L/19R 关闭, 因维护.
","CURFEW","0","2025/1/16","2025/1/16","18:00","22:00","4","BOTH","","","AIRPORT_CURFEW","KWE","BOTH","GLOBAL","","","278","MM","0","2025/1/14 5:18:10"
"126207007","1","0","MUST","2023.7.4 侯祥龙通知 2023.7.7FORM EM-663发动机限飞指令R01-北京B-305F","B305F飞机限飞机场标高高于 3500 英尺的国内机场,2023.7.7FORM EM-663发动机限飞指令R01-北京B-305F","OPSLIMIT","0","2023/7/4","2046/7/4","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","357411257","279","MM","0","2023/9/14 16:59:50"
"128087955","0","0","MUST","2023.8.8，明晓通知","拉萨机场连续3个月最大机型A330-300 型不能超过700 架次，为解决消防等级与运行之间的矛盾，决定从8 月8 日0600 分至9 月1 日0600 期间，拉萨机场不执飞A330-300 型机型。","OPSLIMIT","1","2023/8/7","2023/8/31","22:00","22:00","1234567","BOTH","","","AIRCRAFT_TYPE","LXA","BOTH","GLOBAL","","","280","MM","0","2023/9/14 16:59:50"
"130515913","0","0","MUST","","丽江/三义 2310060130 -- 2312060600 0130-0600 DLY RWY02/20关闭，因施工。","CURFEW","0","2023/10/5","2023/12/5","17:30","22:00","1234567","BOTH","","","AIRPORT_CURFEW","LJG","BOTH","GLOBAL","","","90243075","MM","0","2023/10/7 5:27:18"
"131335403","1","0","MUST","法兰克福机场每日宵禁时间为2100-0300（UTC）","法兰克福机场每日宵禁时间为2100-0300（UTC）","CURFEW","0","2019/6/1","2051/3/1","21:00","23:59","1234567","BOTH","","","AIRPORT_CURFEW","FRA","BOTH","GLOBAL","","","90308610","MM","0","2024/3/27 7:21:14"
"137209709","4","0","MUST","2024.12.30运控明晓通知，2025.1.15明晓通知解除限制","因海关手续问题，B5916只飞大陆。","OPSLIMIT","1","2024/12/31","2025/1/15","16:00","10:00","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","90669494","MM","0","2025/1/15 10:04:35"
"137540291","0","0","MUST","","国际注册限制","OPSLIMIT","1","2024/3/29","2050/8/31","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","PUS","BOTH","GLOBAL","","","90636909","MM","1","2024/3/29 8:18:33"
"137540303","2","0","MUST","","国际注册限制","OPSLIMIT","1","2024/3/29","2050/8/31","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","CJU","BOTH","GLOBAL","","","90636910","MM","1","2024/10/24 0:38:48"
"138350241","0","0","MUST","2024.4.17","2024年夏秋季国际/地区航班落地许可批复一览表","OPSLIMIT","0","2024/4/17","2024/10/26","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","YVR","BOTH","GLOBAL","","","90701824","MM","0","2024/4/17 4:29:40"
"138366963","1","0","MUST","纽约肯尼迪机场海关限制时间为0500-1200（UTC）
2024年夏秋季临界航班专项运行保障方案","纽约肯尼迪机场海关限制时间为0500-1200（UTC）CA981 航班航段时间按照15 小时计算，CA981 一旦推迟至北京时22：00（含）之后，：请与总签核实机场宵禁限制与来回程航班受限制影响可执行情况。","CURFEW","0","2024/4/19","2051/3/1","04:55","12:00","1234567","DEPARTURE","","","AIRPORT_CURFEW","JFK","DEPARTURE","GLOBAL","","","90701835","MM","0","2024/4/19 6:20:33"
"138695646","0","0","MUST","","ZUGY 贵阳/龙洞堡 2405020200 -- 2405300600 02:00-06:00 ON 02 05 07 09 12 14 16 19 21 23 26 28 AND 30
机场关闭，因维护。","CURFEW","0","2024/5/1","2024/5/29","18:00","22:00","136","BOTH","","","AIRPORT_CURFEW","KWE","BOTH","GLOBAL","","","90767365","MM","0","2024/4/24 10:03:52"
"139310884","0","0","MUST","2024.4.26","2024年夏秋季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/5/8","2024/10/26","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","MEL","BOTH","GLOBAL","","","90800153","MM","1","2024/5/8 6:08:25"
"139310889","0","0","MUST","2024.4.26","2024年夏秋季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/5/8","2024/10/26","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","AKL","BOTH","GLOBAL","","","90800154","MM","1","2024/5/8 6:09:10"
"139310957","0","0","MUST","2024.4.26","2024年夏秋季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/5/8","2024/10/26","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","CPH","BOTH","GLOBAL","","","90800155","MM","1","2024/5/8 6:10:01"
"139336183","0","0","MUST","2024.4.26","2024年夏秋季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/5/8","2024/10/26","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","PNH","BOTH","GLOBAL","","","90800156","MM","1","2024/5/9 1:54:36"
"139336192","0","0","MUST","2024.4.26","2024年夏秋季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/5/8","2024/10/26","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","KTM","BOTH","GLOBAL","","","90800157","MM","1","2024/5/9 1:55:45"
"139337772","1","0","MUST","2024.4.26","2024年夏秋季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/4/26","2024/10/26","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","UBN","BOTH","GLOBAL","","","90800164","MM","1","2024/5/17 2:59:31"
"139337908","1","0","MUST","2024.4.26","2024年夏秋季国际/地区航班落地许可批复一览表","OPSLIMIT","1","2024/4/26","2024/10/26","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","CMB","BOTH","GLOBAL","","","90800165","MM","1","2024/5/9 3:03:47"
"139494621","0","0","MUST","巴黎机场夏令时（UTC）2200-0259禁止起飞","巴黎机场夏令时（UTC）2200-0259禁止起飞","CURFEW","0","2019/6/1","2050/8/31","00:00","02:59","1234567","DEPARTURE","","","AIRPORT_CURFEW","CDG","DEPARTURE","GLOBAL","","","90800166","MM","0","2024/5/13 2:13:45"
"139494622","0","0","MUST","巴黎机场夏令时（UTC）2230-0329禁止着陆","巴黎机场夏令时（UTC）2230-0329禁止着陆","CURFEW","0","2019/6/1","2050/8/31","00:00","03:29","1234567","ARRIVAL","","","AIRPORT_CURFEW","CDG","ARRIVAL","GLOBAL","","","90800167","MM","0","2024/5/13 2:14:32"
"115910039","0","0","MUST","2022.7.18 航班运行控制室明晓通知","沈阳机场跑道施工，8月09日-8月10日每日0200—0630","CURFEW","0","2022/8/8","2022/8/9","18:00","22:30","1234567","BOTH","","","AIRPORT_CURFEW","SHE","BOTH","GLOBAL","","","281","MM","0","2023/9/14 16:59:50"
"116697066","0","0","MUST","2022.8.25航班运行控制室明晓通知 。黑龙江省机场管理集团有限公司《关于通报哈尔滨跑道到关闭的函》","哈尔滨机场9月5日至20日每天22：30至次日8：30跑道关闭，因跑道加铺","CURFEW","0","2022/9/6","2022/9/21","00:00","00:30","1234567","BOTH","","","AIRPORT_CURFEW","HRB","BOTH","GLOBAL","","","282","MM","0","2023/9/14 16:59:50"
"119149454","1","0","HIGH","2023.1.10 航班控制室明晓通知","山南隆子机场不能夜航，当进出港航班出现夜航告警时，须与西南分控联系能否执行。（机场全年日落至日出时段范围18：00-09：00+）","OPSLIMIT","0","2023/1/9","2024/10/25","10:00","23:59","1234567","BOTH","","","AIRPORT_CURFEW","LGZ","BOTH","GLOBAL","","","283","MM","0","2024/10/23 4:21:33"
"116697064","0","0","MUST","2022.8.25航班运行控制室明晓通知 。黑龙江省机场管理集团有限公司《关于通报哈尔滨跑道到关闭的函》","哈尔滨机场9月5日至20日每天22：30至次日8：30跑道关闭，因跑道加铺","CURFEW","0","2022/9/5","2022/9/20","14:30","23:59","1234567","BOTH","","","AIRPORT_CURFEW","HRB","BOTH","GLOBAL","","","284","MM","0","2023/9/14 16:59:50"
"119149472","1","0","HIGH","2023.1.10 航班控制室明晓通知","山南隆子机场不能夜航，当进出港航班出现夜航告警时，须与西南分控联系能否执行。（机场全年日落至日出时段范围18：00-09：00+）","OPSLIMIT","0","2023/1/9","2024/10/25","00:00","01:00","1234567","BOTH","","","AIRPORT_CURFEW","LGZ","BOTH","GLOBAL","","","285","MM","0","2024/10/23 4:21:40"
"121560794","1","0","MUST","2023.3.24 2023夏秋西南运控通知","A32H机型执行东京(NRT)、阿斯塔纳（NQZ）、雅加达（CGK）、新加坡（SIN）航班时，仅使用带有ACT副油箱且副油箱功能完好的飞机执行。西南带有副油箱的A32H是B6941、B6967、B9918、B9923、B9925、B9926。","OPSLIMIT","0","2023/3/24","2023/10/25","00:00","15:59","1234567","BOTH","","","AIRCRAFT","NRT","BOTH","GLOBAL","","","286","MM","0","2023/10/26 2:39:30"
"121560799","1","0","MUST","2023.3.24 2023夏秋西南运控通知","A32H机型执行东京(NRT)、阿斯塔纳（NQZ）、雅加达（CGK）、新加坡（SIN）航班时，仅使用带有ACT副油箱且副油箱功能完好的飞机执行。西南带有副油箱的A32H是B6941、B6967、B9918、B9923、B9925、B9926。","OPSLIMIT","0","2023/3/24","2023/9/20","00:00","15:59","1234567","BOTH","","","AIRCRAFT","NQZ","BOTH","GLOBAL","","","287","MM","0","2023/9/21 4:15:09"
"121560800","0","0","MUST","2023.3.24 2023夏秋西南运控通知","A32H机型执行东京(NRT)、阿斯塔纳（NQZ）、雅加达（CGK）、新加坡（SIN）航班时，仅使用带有ACT副油箱且副油箱功能完好的飞机执行。西南带有副油箱的A32H是B6941、B6967、B9918、B9923、B9925、B9926。","OPSLIMIT","0","2023/3/24","2023/10/28","00:00","15:59","1234567","BOTH","","","AIRCRAFT","CGK","BOTH","GLOBAL","","","288","MM","0","2023/9/14 16:59:50"
"121560801","0","0","MUST","2023.3.24 2023夏秋西南运控通知","A32H机型执行东京(NRT)、阿斯塔纳（NQZ）、雅加达（CGK）、新加坡（SIN）航班时，仅使用带有ACT副油箱且副油箱功能完好的飞机执行。西南带有副油箱的A32H是B6941、B6967、B9918、B9923、B9925、B9926。","OPSLIMIT","0","2023/3/24","2023/10/28","00:00","15:59","1234567","BOTH","","","AIRCRAFT","SIN","BOTH","GLOBAL","","","289","MM","0","2023/9/14 16:59:50"
"121757457","3","0","MUST","","ZYHB 哈尔滨/太平 2308190140 -- 2311180540 01:40-05:40 EVERY SAT RWY05/23 关闭, 因施工。","CURFEW","0","2023/5/26","2023/11/17","17:40","21:40","5","BOTH","","","AIRPORT_CURFEW","HRB","BOTH","GLOBAL","","","290","MM","0","2023/9/14 16:59:50"
"122477646","0","0","MUST","缅甸国际注册","缅甸国际注册","OPSLIMIT","1","2021/9/27","2023/5/10","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","RGN","BOTH","GLOBAL","","","291","MM","0","2023/9/14 16:59:50"
"135617948","1","0","MUST","2023.2.9航班运行控制室明晓通知","因新加坡航展活动，2月19日02:30-03:29UTC机场及对应空域关闭，CA450、CA808、CA776、CA969、CA970、CA404延误不得超过4小时，CA975延误不得超过3小时。如需要推迟新加坡起降航班，请与总签派室根据当日计算机飞行计划评估方案。（MM系统告警时间较生效时间前后各增加半小时裕度）","OPSLIMIT","1","2024/2/19","2024/2/19","02:00","03:59","1234567","BOTH","","","AIRPORT_CURFEW","SIN","BOTH","GLOBAL","","","90603526","MM","0","2024/2/12 6:52:02"
"129897505","0","0","MUST","HGH机场19：30-22：30不接受航班,亚运会开幕.","HGH机场19：30-22：30不接受航班,亚运会开幕","CURFEW","0","2023/9/23","2023/9/23","11:30","14:30","1234567","BOTH","","","AIRPORT_CURFEW","HGH","BOTH","GLOBAL","","","90275840","MM","0","2023/9/22 1:52:09"
"131335470","1","0","MUST","悉尼机场每日宵禁时间为1300-2000(UTC）","悉尼机场每日宵禁时间为1300-2000(UTC）","CURFEW","0","2023/10/28","2032/10/2","13:00","20:00","1234567","BOTH","","","AIRPORT_CURFEW","SYD","BOTH","GLOBAL","","","90308614","MM","0","2024/5/13 4:02:20"
"131335408","2","0","MUST","法兰克福机场每日宵禁时间为2100-0300（UTC）","法兰克福机场每日宵禁时间为2100-0300（UTC）","CURFEW","0","2019/6/1","2051/3/1","00:00","03:00","1234567","BOTH","","","AIRPORT_CURFEW","FRA","BOTH","GLOBAL","","","90308611","MM","0","2024/3/27 7:21:17"
"134594196","2","0","MUST","2024.1.19 运行标准部孙逸雪通知：因A321-200机型在韩国金浦机场的飞机注册工作尚未完成，因此新增该机型在金浦的运行限制","因注册问题，A321-200限飞韩国金浦机场。","OPSLIMIT","1","2024/1/19","2024/7/28","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","GMP","BOTH","GLOBAL","","","90505217","MM","0","2024/7/29 5:34:25"
"118478324","1","0","MUST","","疫情影响暂时无法执行ctu
359、787机型","OPSLIMIT","0","2022/12/16","2022/12/27","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","CTU","BOTH","ROLE","SCHEDULE_PEK","","293","MM","0","2023/9/14 16:59:50"
"135617925","1","0","MUST","2023.2.9航班运行控制室明晓通知","因新加坡航展活动，2月17日02:30-03:36UTC机场及对应空域关闭，CA450、CA808、CA776、CA969、CA970、CA404延误不得超过4小时，CA975延误不得超过3小时。如需要推迟新加坡起降航班，请与总签派室根据当日计算机飞行计划评估方案。（MM系统告警时间较生效时间前后各增加半小时裕度）","OPSLIMIT","1","2024/2/17","2024/2/17","02:00","04:06","1234567","BOTH","","","AIRPORT_CURFEW","SIN","BOTH","GLOBAL","","","90603524","MM","0","2024/2/12 6:52:14"
"135618050","1","0","MUST","2023.2.9航班运行控制室明晓通知","因新加坡航展活动，2月24日03:30-04:15，06:30-07:13UTC机场及对应空域关闭，CA450、CA808、CA776、CA969、CA970延误不得超过4小时，CA975延误不得超过3小时，CA404不早于班表时刻起飞，CA775落地时刻临近，需注意最晚起飞时间，。如需要推迟新加坡起降航班，请与总签派室根据当日计算机飞行计划评估方案。（MM系统告警时间较生效时间前后各增加半小时裕度）","OPSLIMIT","1","2024/2/24","2024/2/24","03:00","04:45","1234567","BOTH","","","AIRPORT_CURFEW","SIN","BOTH","GLOBAL","","","90603530","MM","0","2024/2/12 6:50:05"
"136865745","3","0","MUST","","此飞机限飞国际航线","OPSLIMIT","1","2025/2/25","2053/5/28","16:00","15:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","90636289","MM","0","2025/2/25 14:29:33"
"137601932","0","0","MUST","","国际注册限制","OPSLIMIT","1","2024/3/30","2050/6/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","","BOTH","GLOBAL","","6","90669499","MM","0","2024/3/30 13:12:56"
"137644941","3","0","MUST","2025.02.06明晓通知。","ZWTN 和田/昆冈
2501080200 -- 2502080700 02:00-07:00 DLY 机场关闭","CURFEW","0","2025/1/7","2025/2/7","18:00","23:00","1234567","BOTH","","","AIRPORT_CURFEW","HTN","BOTH","GLOBAL","","","90636917","MM","0","2025/2/6 6:21:41"
"138350248","0","0","MUST","2024.4.17","2024年夏秋季国际/地区航班落地许可批复一览表","OPSLIMIT","0","2024/4/17","2024/10/26","00:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","ATH","BOTH","GLOBAL","","","90701831","MM","1","2024/4/17 4:42:13"
"124175231","2","0","MUST","执行2024年度沙特朝觐包机运行的 B777-300ER 型飞机飞机号为：B-1266、B-1282、B-1428、B-1429、B-1430、B-7869、B-7952、B-7973。","执行2024年度沙特朝觐包机运行的 B777-300ER 型飞机飞机号为：B-1266、B-1282、B-1428、B-1429、B-1430、B-7869、B-7952、B-7973。","OPSLIMIT","0","2024/5/13","2024/7/8","00:00","15:59","1234567","BOTH","","","AIRCRAFT","MED","BOTH","GLOBAL","","","294","MM","1","2024/5/13 8:10:36"
"117537130","0","0","MUST","该飞机不执行正常航班","该飞机不执行正常航班","OTHER","1","2022/10/17","2052/10/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","131625465","296","MM","0","2023/9/14 16:59:50"
"125162503","36","0","MUST","2023.6.15 明晓通知","无线电高度表未改装，不可执行美国航线。","OPSLIMIT","1","2023/6/30","2050/6/1","16:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","1","297","MM","0","2023/9/14 16:59:50"
"125789720","0","0","MUST","","南充/高坪 2306290030 -- 2309300530 0030-0530 DLY RWY06/24关闭，因施工。","CURFEW","0","2023/6/28","2023/9/29","16:30","21:30","1234567","BOTH","","","AIRPORT_CURFEW","NAO","BOTH","GLOBAL","","","298","MM","0","2023/9/14 16:59:50"
"127159847","0","0","MUST","2023.7.21航班运行控制室王刚通知","上海虹桥机场0100-0600关闭，因噪音限制。 如起飞，必须获得管制同意","NOISELIMIT","0","2023/7/20","2051/7/1","17:00","22:00","1234567","BOTH","","","AIRPORT_CURFEW","SHA","BOTH","GLOBAL","","","299","MM","0","2023/9/14 16:59:50"
"127680941","0","0","MUST","","8月2日起，每日00:30-06:15本场因跑道维修不允许起降，持续至9月10日。","CURFEW","0","2023/8/1","2023/9/9","16:30","22:15","1234567","BOTH","","","AIRPORT_CURFEW","WEH","BOTH","GLOBAL","","","300","MM","0","2023/9/14 16:59:50"
"128857475","0","0","MUST","安全室应中心领导要求建立了一项机制 每月底由情报室梳理下个月的机场关闭通告发风险评估小组,要求在预调整阶段提前控制","ZULS 拉萨/贡嘎 2308280100 -- 2312310530 01:00-05:30 DLY RWY09L/27R 关闭，因施工。
","CURFEW","0","2023/8/27","2023/12/30","17:00","21:30","1234567","BOTH","","","AIRPORT_CURFEW","LXA","BOTH","GLOBAL","","","301","MM","0","2023/9/14 16:59:50"
"121757070","1","0","MUST","","丽江/三义2305290100 -- 2306270600 0100-0600 DLY RWY02/20 关闭，因施工。","CURFEW","0","2023/5/28","2023/6/26","17:00","22:00","1234567","BOTH","","","AIRPORT_CURFEW","LJG","BOTH","GLOBAL","","","302","MM","0","2023/9/14 16:59:50"
"121757137","0","0","MUST","2023.3.29航班运行控制室明晓通知","贵阳/龙洞堡 2303270130 -- 2304300600 0130-0600 DLY RWY01L/19R、RWY01R/19L关闭, 因施工。","CURFEW","0","2023/3/26","2023/4/29","17:30","22:00","1234567","BOTH","","","AIRPORT_CURFEW","KWE","BOTH","GLOBAL","","","303","MM","0","2023/9/14 16:59:50"
"128857525","0","0","MUST","2023.8.28 航班运行控制室明晓通知","ZYTX 沈阳/桃仙 2309020200 -- 2309020630 RWY06/24 关闭, 因施工(紧急情况除外)。","CURFEW","0","2023/9/1","2023/9/1","18:00","22:30","1234567","BOTH","","","AIRPORT_CURFEW","SHE","BOTH","GLOBAL","","","304","MM","0","2023/9/14 16:59:50"
"133019268","0","0","MEDIUM","2022.6.10 航班运行控制室王刚经理通知。 夏秋季不可以推迟到18点以后，冬春季不可以推迟到16点后","高高原机场不可夜航，冬春季着陆时间不可晚于16:00。航班推迟时刻 需综合签派计算最晚起飞时间 、西南飞行队可接受时间后，取相对较早的时刻。","HAAP","0","2023/10/29","2024/3/30","08:00","22:00","1234567","ARRIVAL","","","AIRPORT_CURFEW","","ARRIVAL","GLOBAL","","201","90406928","MM","0","2023/12/11 5:47:38"
"133653123","4","0","MUST","2024.6.24 明晓通知延期","因珠海机场改扩建，2023年12月28日00：00至2024年12月27日23：59（北京时），不具备宽体机保障能力。","OPSLIMIT","1","2023/12/27","2024/11/8","16:00","15:59","1234567","BOTH","","","AIRCRAFT_TYPE","ZUH","BOTH","GLOBAL","","","90439687","MM","0","2024/11/5 7:44:07"
"133698599","0","0","MUST","","ZPLJ 丽江/三义 2312070130 -- 2402050600 01:30-06:00 DLY RWY02/20 关闭, 因施工。","CURFEW","0","2023/12/6","2024/2/4","17:30","22:00","1234567","BOTH","","","AIRPORT_CURFEW","LJG","BOTH","GLOBAL","","","90439694","MM","0","2023/12/27 7:58:57"
"133698662","0","0","MUST","",".ZSLQ 台州/路桥 2312080030 -- 2403070630 00:30-06:30 DLY RWY03/21 关闭 , 因施工。","CURFEW","0","2023/12/6","2024/3/6","16:30","22:30","1234567","BOTH","","","AIRPORT_CURFEW","HYN","BOTH","GLOBAL","","","90439695","MM","0","2023/12/27 8:01:42"
"135617898","1","0","MUST","2023.2.9航班运行控制室明晓通知","因新加坡航展活动，2月15日02:30-03:15UTC机场及对应空域关闭，CA450、CA808、CA776、CA969、CA970、CA404延误不得超过4小时，CA975延误不得超过3小时。如需要推迟新加坡起降航班，请与总签派室根据当日计算机飞行计划评估方案。（MM系统告警时间较生效时间前后各增加半小时裕度）","OPSLIMIT","1","2024/2/15","2024/2/15","02:00","03:45","1234567","BOTH","","","AIRPORT_CURFEW","SIN","BOTH","GLOBAL","","","90603522","MM","0","2024/2/12 6:52:26"
